a1,a2,Class
0.548773129038752,0.6498453606128557,False
0.013031850239926479,0.9444810596131312,True
0.4657767966660955,0.9073992076147765,False
0.8550107047600719,0.5706413514002839,True
0.0883686515438179,0.281147347636437,True
0.36058149583051,0.4873504422683894,False
0.46949156903879874,0.8726944909914313,False
0.31862962939158723,0.15323512571286202,True
0.3218916075840884,0.02693028099489636,True
0.35566420764224027,0.4248804383134366,False
0.12516699059910952,0.16101290070011387,True
0.3654671852046607,0.8203812533057018,False
0.17835837899237128,0.3082108786854818,True
0.06768700801611582,0.9037094445845834,True
0.21330397444222982,0.7887210955650658,False
0.12639807148842896,0.2625039887805557,True
0.04125135626939691,0.8168066617134586,True
0.7347376836488869,0.2712244125441978,True
0.6023952819550281,0.4394850415197883,False
0.1342597131514348,0.6854565404137579,True
0.29545638219454806,0.550238519198838,False
0.10156947118714765,0.8100864851517402,True
0.6331033731327821,0.7760072158626238,False
0.697549958928547,0.23680497262407096,True
0.05123979829107517,0.819575757789083,True
0.8874419656233051,0.5106636518168425,True
0.12756688671421546,0.7700604815200909,True
0.8437512102488981,0.3376213220125932,True
0.003533342725040911,0.17859802879611086,True
0.8044735646765966,0.8185072956802258,False
0.6444439186207939,0.5441502147734644,False
0.7024499986865693,0.6583085032913844,False
0.04670586571608104,0.44848225736304437,True
0.07008944575113274,0.014838228949850873,True
0.9976340365849702,0.10004472093604821,True
0.9218059234799348,0.04736129903205466,True
0.7140828551368527,0.6891784575742134,False
0.2865768389656429,0.7041609228586906,False
0.5921427267753753,0.5965078545094782,False
0.9934770999793493,0.6119342712543729,True
0.4012082446900477,0.07782430920840655,True
0.5422840376434539,0.06196296337085605,True
0.29021482027741163,0.5628919849935089,False
0.7916526550639421,0.5013632952033673,True
0.4566537970591106,0.5573881611647858,False
0.3114913875509683,0.12446372585522314,True
0.24486465438552873,0.49621168464275456,True
0.03250347998840608,0.25118787239732887,True
0.5403634024016246,0.7856549127817032,False
0.04660850136219952,0.612499986385058,True
0.5194589069330348,0.8595904732762063,False
0.4693953254541593,0.5887280452675524,False
0.6344135937503651,0.7098987052369587,False
0.7178719587211536,0.6241571528072831,False
0.01813786862731226,0.9045099113586912,True
0.15004154760309496,0.1847582849023669,True
0.3955684591351927,0.45550408445332113,False
0.35356911316374673,0.21046554210739876,True
0.14701975197291606,0.1391555932596279,True
0.7178663612382165,0.8661634587261096,False
0.44707203829393505,0.3465281159575694,False
0.9432655754638989,0.1837284447062334,True
0.8823129030851413,0.10842290559433054,True
0.37506936822470094,0.8087556753296197,False
0.3609437151405257,0.09548458624448297,True
0.40242357603153145,0.7843574303875552,False
0.22580065893022971,0.07449232382933346,True
0.826523425527322,0.6939543679998192,True
0.5735925407657945,0.6269641696066623,False
0.7408669481474826,0.9672625194831631,False
0.447976177504273,0.3647106301089771,False
0.0666438956459402,0.8082271377486515,True
0.3433572287563681,0.14492806517643764,True
0.9806821432849007,0.5687752175805594,True
0.011335570600609413,0.23868802856537952,True
0.7494925159234832,0.2794665750087849,True
0.6974787445593702,0.9109699073825426,False
0.7027508363536595,0.29683244579131873,True
0.0661727278031613,0.000754600249744386,True
0.44750914093954774,0.7404726741032769,False
0.8325206278215638,0.06607633414506953,True
0.7529255674129928,0.20555391570109238,True
0.019115794011558385,0.7578104436831187,True
0.4579494394154313,0.8205886880513263,False
0.8786935486525214,0.323264463817874,True
0.10922618671463302,0.2439269085315452,True
0.6296715112948286,0.016385751737774124,True
0.6332930800690942,0.25294629174408145,True
0.9504251577805377,0.5605522462926273,True
0.4860276077300121,0.43943477335524206,False
0.7678146114731581,0.8356957144927163,False
0.04445963822929566,0.5424926551147271,True
0.42837024078770913,0.47243591276024277,False
0.7750299115023597,0.28534724581067805,True
0.3385935315165579,0.9341793743607182,False
0.1527971656075241,0.06937875695962237,True
0.35210609082241695,0.8085247646544029,False
0.050822109875608756,0.02961725811402871,True
0.9441699710789013,0.5053771758472443,True
0.7131107657288315,0.971394611355929,False
0.10651241742664097,0.514396803817236,True
0.5529322102498244,0.7827573482465399,False
0.816535127228,0.9964635904900032,False
0.027823906609504845,0.5908793656050817,True
0.3407849708337122,0.70858759952542,False
0.6553656996122267,0.8776171347393802,False
0.6676268168140944,0.8247140034703915,False
0.3841974667209339,0.4357144982050646,False
0.9210203494620945,0.600639098233713,True
0.5982936439261992,0.8911711557541115,False
0.025840723626756712,0.9875566717528746,True
0.8179732099818324,0.09432395801768201,True
0.03890668189482205,0.03381983808050848,True
0.4750919591389806,0.022350429503688485,True
0.6471442430390676,0.9575225629161878,False
0.9819442378272238,0.6830263759799858,True
0.40957239562215053,0.7842623723422331,False
0.5483688057678763,0.8738646710605628,False
0.19415618570978166,0.20289682701877365,True
0.03124656786516289,0.7988703840774956,True
0.5344828928310266,0.15867318666206798,True
0.8571097756804995,0.36322717054069387,True
0.6913431649020217,0.5183169541850109,False
0.5592293474605433,0.3603672524484103,False
0.9532752188917699,0.4071061848613058,True
0.973146326244408,0.13564188942755862,True
0.779309038678653,0.9142197207083486,False
0.548200078187163,0.41987347190063407,False
0.9642800388336568,0.16172269953391805,True
0.8015209282445461,0.9308516254629569,False
0.154913124751194,0.46806736170191543,True
0.5360497191071381,0.8237583977609325,False
0.8241232869566363,0.6211351794811998,True
0.6424689166755858,0.21190920418071846,True
0.09202604491061783,0.6358135530258758,True
0.49337504652505026,0.6903243103384187,False
0.5296425649793852,0.8012971876060097,False
0.6649166851669466,0.6587505332784293,False
0.7324584534159655,0.13683597970006245,True
0.964069971107966,0.9804337011063077,True
0.14300035879748174,0.9672426883325791,False
0.8178356890105225,0.9597971947035511,False
0.7115712700575298,0.670692232533127,False
0.2630692154936455,0.9310887749446196,False
0.06663716958440802,0.6983553784061015,True
0.36695674092389086,0.5418925575181458,False
0.3462208832328546,0.5655198445251758,False
0.6193582622680558,0.23819537665129742,True
0.09968850749928504,0.9409340382349862,True
0.6902053128350709,0.2251024616335945,True
0.53741155134344,0.8251693758347172,False
0.6734986237287582,0.1164336287269857,True
0.43764236247077715,0.9301477867898384,False
0.8676271968571626,0.11745271192234685,True
0.43778360267227157,0.4337953686417694,False
0.934315781294825,0.25211614296090745,True
0.8472477102076383,0.43618760754441666,True
0.6716051603775728,0.6641024884378414,False
0.416346491922848,0.011160553777037174,True
0.2551268201678707,0.4684200928986957,True
0.11967353869226771,0.39044440945993386,True
0.18729591030425263,0.5282971796555922,True
0.705513982356527,0.5370516327343277,False
0.9019706030228968,0.04543683304528179,True
0.49534378943737145,0.3501746177847115,False
0.7479980348611188,0.22861779914521896,True
0.16018945648790484,0.16682895114760976,True
0.692550123994518,0.908908585929401,False
0.19726209451416565,0.059641199564602676,True
0.9968722291760955,0.7483381856784955,True
0.18271182249315765,0.9723083907809724,False
0.20394394292394913,0.8125310547926248,False
0.37670325491804646,0.9605629917419111,False
0.6018488314821965,0.7639188690701425,False
0.20215432858841398,0.7857850318550348,False
0.601956432545815,0.5550761544884485,False
0.06554870601591012,0.13856490693785417,True
0.9008819645085926,0.019090428516685076,True
0.29871755553748225,0.05311172673330211,True
0.7855108122098319,0.39918367173501046,True
0.27992476925413146,0.20095780983790856,True
0.9717816765655736,0.8970275333330665,True
0.26926109635648543,0.06755025012447458,True
0.7483755957638901,0.21569073289641905,True
0.45944370273523594,0.39489766112861613,False
0.5116356434867144,0.9423475354010206,False
0.9368597049723442,0.749432697701978,True
0.41416254479911296,0.05880593610681739,True
0.8189852273167916,0.386106931073648,True
0.1672357119345601,0.8779800158150323,False
0.6921813915150155,0.2876054042024905,True
0.37223235044751124,0.5418077224832124,False
0.36414540907998805,0.9112532768619661,False
0.9499194440271979,0.2089389296924239,True
0.9262918470712594,0.20303702992604755,True
0.5001115456637902,0.49402659631394374,False
0.037814224489043924,0.4272054267215598,True
0.7063509757648954,0.8509125122294579,False
0.2934127526704534,0.2658110774779915,True
0.8303737182273043,0.8669359233413342,False
